Unnamed: 0,ARTIST,SONG_NAME,SONG_LINK,LYRIC
152,Radiohead,Skirting on the Surface,https://songmeanings.com/songs/view/3530822107858802108/,"<div class=""holder lyric-box"">
						When we realize we're only to die then we're out of here<br/>
We're just skirting on the surface<br/>
We have only to click our fingers and we disappear<br/>
We're just skirting on the surface<br/>
<br/>
Doll eyes trying to pull you through the ice<br/>
Being drawn to the ledge<br/>
When we realize that once we're broken then nothing mends<br/>
We're just skirting on the surface<br/>
<br/>
When we realize we're only held in suspension<br/>
Until someone comes along and shakes us<br/>
And as the pattern lines cross their fingers like a web<br/>
Will we die upon the surface?<br/>
<br/>
Doll eyes trying to pull you through the ice<br/>
Being drawn to the ledge<br/>
When we realize that once we're broken then nothing mends<br/>
We're just skirting on the surface<br/><br/><br/> </div>"
153,Radiohead,Somebody Else,https://songmeanings.com/songs/view/3530822107858654119/,"<div class=""holder lyric-box"">
						This one is so easy <br/>
<br/>
I may want you today<br/>
I may buy you all the things you need<br/>
And sleep with you, call you names<br/>
But deep down inside<br/>
I'm an apple on a naked tree<br/>
And nothing will ever change<br/>
<br/>
Because there's somebody else<br/>
But I don't know who the hell she is<br/>
Or maybe I do<br/>
But I'm banging my head<br/>
On someone else's bloody brick wall<br/>
But somebody just might kill my ache today<br/>
<br/>
There's somebody there<br/>
Knocking on my forehead<br/>
And talking from inside my brain<br/>
They're guiding my thoughts<br/>
They're watching me play with you<br/>
And they'll never go away<br/>
<br/>
There's somebody else<br/>
Though I don't know who it is<br/>
She isn't, maybe I'll go away<br/>
But I'm banging my head<br/>
On somebody else's bloody brick wall<br/>
But somebody just might kill my ache today<br/>
<br/>
And I can't understand<br/>
Why someone else is in my head<br/>
There's somebody else<br/>
Knocking on my forehead<br/>
And they're inside my brain<br/>
And they're guiding my thoughts<br/>
And they're watching me play with you<br/>
They'll never ever ever go away<br/>
Never go away<br/><br/><br/> </div>"
154,Radiohead,Spectre,https://songmeanings.com/songs/view/3530822107859519268/,"<div class=""holder lyric-box"">
						I'm lost, I'm a ghost <br/>
Dispossessed, taken host <br/>
My hunger burns a bullet hole <br/>
A spectre of my mortal soul <br/>
These rumors and suspicion <br/>
Anger is a poison <br/>
The only truth that I could see <br/>
Is when you put your lips to me <br/>
Futures tricked by the past <br/>
Spectre, how he laughs <br/>
<br/>
Fear puts a spell on us <br/>
Always second-guessing love <br/>
My hunger burns a bullet hole <br/>
A spectre of my mortal soul <br/>
The only truth that I can see <br/>
Spectre has come for me﻿<br/><br/><br/> </div>"
155,Radiohead,Spooks,https://songmeanings.com/songs/view/3530822107858701303/,"<div class=""holder lyric-box"">
						[Instrumental]<br/><br/><br/> </div>"
156,Radiohead,Staircase,https://songmeanings.com/songs/view/3530822107858873408/,"<div class=""holder lyric-box"">
						I walk down the staircase, <br/>
Magnetic pull.<br/>
Back to the other place<br/>
That I cannot go.<br/>
I'm sending a chopper, <br/>
To steal you away.<br/>
<br/>
The pot is full, <br/>
Let me take control, <br/>
Let me take control.<br/>
<br/>
The pot is full<br/>
Of secrets to be told, <br/>
Secrets to be told.<br/>
<br/>
Out of orbit<br/>
And I always will.<br/>
<br/>
The pot is full, <br/>
Let me take control, <br/>
Let me take control.<br/>
<br/>
The pot is full<br/>
Of secrets to be told, <br/>
Secrets to be told<br/><br/><br/> </div>"
157,Radiohead,Stop Whispering,https://songmeanings.com/songs/view/585/,"<div class=""holder lyric-box"">
						And the wise man said I don't want to hear your voice <br/>
And the thin man said I don't want to hear your voice<br/>
And they're cursing me <br/>
And they won't let me be <br/>
There's nothing to say <br/>
And there's nothing to do <br/>
Stop whispering, start shouting <br/>
Stop whispering, start shouting <br/>
<br/>
And my mother say we don't't love you son some more<br/>
And the buildings say let me spit on your face some more<br/>
And the feeling is <br/>
That there's something wrong <br/>
'Cause I can't find the words <br/>
And I can't find the song <br/>
<br/>
Stop whispering, start shouting <br/>
Stop whispering, start shouting <br/>
<br/>
Dear sir, I have a complaint <br/>
Dear sir, I have a complaint <br/>
Can't remember what it is <br/>
Doesn't matter anyway<br/>
Doesn't matter anyway<br/>
<br/>
Stop whispering, stop whispering<br/>
Stop whispering, stop whispering, start shouting<br/><br/><br/> </div>"
158,Radiohead,Street Spirit (Fade Out),https://songmeanings.com/songs/view/581/,"<div class=""holder lyric-box"">
						Rows of houses, all bearing down on me<br/>
I can feel their blue hands touching me<br/>
All these things into position<br/>
All these things we'll one day swallow whole<br/>
And fade out again and fade out<br/>
<br/>
This machine will, will not communicate<br/>
These thoughts and the strain I am under<br/>
Be a world child, form a circle<br/>
Before we all go under<br/>
And fade out again and fade out again<br/>
<br/>
Cracked eggs, dead birds<br/>
Scream as they fight for life<br/>
I can feel death, can see its beady eyes<br/>
All these things into position<br/>
All these things we'll one day swallow whole<br/>
Fade out again<br/>
Fade out again<br/>
<br/>
Immerse your soul in love<br/>
Immerse your soul in love<br/><br/><br/> </div>"
159,Radiohead,Stupid Car,https://songmeanings.com/songs/view/14172/,"<div class=""holder lyric-box"">
						It's funny how<br/>
To drive your stupid car<br/>
It's funny how<br/>
'Cause I never get that far<br/>
<br/>
And you put my brain in overload<br/>
I can't change gear<br/>
I cannot see the road<br/>
<br/>
You got concrete eyes<br/>
And I cannot see your face<br/>
And I failed in life<br/>
'Cause you crushed me with your hands<br/>
<br/>
And you put my brain in overload<br/>
I can't change gears<br/>
I cannot see the road<br/><br/><br/> </div>"
160,Radiohead,Subterranean Homesick Alien,https://songmeanings.com/songs/view/554/,"<div class=""holder lyric-box"">
						The breath of the morning<br/>
I keep forgetting<br/>
The smell of the warm summer air<br/>
<br/>
I live in a town<br/>
Where you can't smell a thing<br/>
You watch your feet<br/>
For cracks in the pavement<br/>
<br/>
Up above<br/>
Aliens hover<br/>
Making home movies<br/>
For the folks back home<br/>
<br/>
Of all these weird creatures<br/>
Who lock up their spirits<br/>
Drill holes in themselves<br/>
And live for their secrets<br/>
<br/>
They're all<br/>
Uptight<br/>
Uptight<br/>
Uptight<br/>
Uptight<br/>
Uptight<br/>
Uptight<br/>
<br/>
Oh<br/>
<br/>
I wish that they'd swoop down in a country lane<br/>
Late at night when I'm driving<br/>
Take me on board their beautiful ship<br/>
Show me the world as I'd love to see it<br/>
<br/>
I'd tell all my friends but they'd never believe me<br/>
They'd think that I'd finally lost it completely<br/>
I'd show them the stars and the meaning of life<br/>
They'd shut me away<br/>
But I'd be alright<br/>
Alright<br/>
I'm alright<br/>
Alright<br/>
<br/>
I'm just<br/>
Uptight<br/>
Uptight<br/>
Uptight<br/>
Uptight<br/>
Uptight<br/>
Uptight<br/>
Uptight<br/>
Uptight<br/>
Uptight<br/><br/><br/> </div>"
161,Radiohead,Sulk,https://songmeanings.com/songs/view/580/,"<div class=""holder lyric-box"">
						You bite through the big wall, the big wall bites back<br/>
You just sit there and sulk, sit there and bawl<br/>
You are so pretty when you're on your knees<br/>
Disinfected, eager to please<br/>
<br/>
Sometimes you sulk, sometimes you burn<br/>
God rest your soul<br/>
When the loving comes and we've already gone<br/>
Just like your dad, you'll never change<br/>
<br/>
Each time it comes it eats me alive<br/>
I try to behave but it eats me alive<br/>
So I declare a holiday<br/>
Fall asleep, drift away<br/>
<br/>
Sometimes you sulk, sometimes you burn<br/>
God rest your soul<br/>
When the loving comes and we've already gone<br/>
Just like your dad, you'll never change<br/>
<br/>
Sometimes you sulk, sometimes you burn<br/>
God rest your soul<br/>
When the loving comes and we've already gone<br/>
Just like your dad, you'll never change<br/><br/><br/> </div>"
162,Radiohead,Supercollider,https://songmeanings.com/songs/view/3530822107858729477/,"<div class=""holder lyric-box"">
						Super collider<br/>
Dust in a moment<br/>
Particles scatter<br/>
Parting from the soup<br/>
<br/>
Swimming upstream<br/>
Before the heavens crack open<br/>
Thin pixelations<br/>
Coming out from the dust<br/>
<br/>
In a blue light<br/>
In a green light<br/>
In a half light<br/>
In a work light<br/>
<br/>
In a B-spin<br/>
Flip flopping<br/>
In a pulse wave<br/>
Outstepping<br/>
<br/>
To put the shadows back into<br/>
The boxes<br/>
<br/>
I am open<br/>
I am welcome<br/>
For a fraction<br/>
Of a second<br/>
<br/>
I have jettisoned my illusions<br/>
I have dislodged my depressions<br/>
<br/>
I put the shadows back into<br/>
The boxes<br/><br/><br/> </div>"
163,Radiohead,Talk Show Host,https://songmeanings.com/songs/view/61918/,"<div class=""holder lyric-box"">
						I want to<br/>
I want to be someone else or I'll explode<br/>
Floatin' upon this surface for the birds<br/>
The birds<br/>
The birds<br/>
<br/>
You want me?<br/>
Fuckin' well, come and find me<br/>
I'll be waitin'<br/>
With a gun and a pack of sandwiches<br/>
And nothin'<br/>
Nothin'<br/>
Nothin'<br/>
<br/>
You want me?<br/>
Well, come and break the door down<br/>
You want me?<br/>
Fuckin' come and break the door down<br/>
I'm ready, I'm ready, I'm ready<br/>
I'm ready,<br/>
I'm ready<br/><br/><br/> </div>"
164,Radiohead,The Amazing Sounds of Orgy,https://songmeanings.com/songs/view/33367/,"<div class=""holder lyric-box"">
						I want to see you smile again<br/>
Like diamonds in the dust<br/>
The amazing sound of the killing hordes<br/>
The day the banks collapse on us<br/>
<br/>
Cease this endless chattering<br/>
Like everything is fine<br/>
When sorry is not good enough<br/>
Sit in the back while no-one drives<br/>
<br/>
So glad, so glad you're mine<br/>
So glad, so glad you're mine<br/>
So glad, so glad you're mine<br/>
So glad, so glad you're mine<br/><br/><br/> </div>"
165,Radiohead,The Bends,https://songmeanings.com/songs/view/569/,"<div class=""holder lyric-box"">
						Oh, oh, oh<br/>
Oh, oh, oh<br/>
<br/>
Where do we go from here?<br/>
The words are coming out all weird<br/>
Where are you now?<br/>
When I need you<br/>
Alone on an airplane<br/>
Falling asleep against the windowpane<br/>
My blood will thicken<br/>
<br/>
I need to wash myself again<br/>
To hide all the dirt and pain<br/>
'Cause I'd be scared<br/>
That there's nothing underneath<br/>
And who are my real friends<br/>
Have they all got the bends?<br/>
Am I really sinking<br/>
This slow<br/>
<br/>
My baby's got the bends<br/>
Oh, no<br/>
We don't have any real friends<br/>
No, no, no<br/>
<br/>
Just lying in a bar with my drip feed on<br/>
Talking to my girlfriend, waiting for something to happen<br/>
And I wish it was the sixties, I wish I could be happy<br/>
I wish, I wish, I wish that something would happen<br/>
<br/>
Where do we go from here?<br/>
The planet is a gunboat in a sea of fear<br/>
And where are you?<br/>
<br/>
They brought in the C.I.A<br/>
The tanks and the whole marines to blow me away<br/>
To blow me sky-high<br/>
<br/>
Baby's got the bends<br/>
We don't have any real friends<br/>
<br/>
Just lying in a bar with my drip feed on<br/>
Talking to my girlfriend, waiting for something to happen<br/>
I wish it was the sixties, I wish I could be happy<br/>
I wish, I wish, I wish that something would-<br/>
<br/>
I want to live, breathe<br/>
I want to be part of the human race<br/>
I want to live, breathe<br/>
I want to be part of the human race, race, race?<br/>
<br/>
Where do we go from here?<br/>
The words are coming out all weird, where are you now?<br/>
When I need you<br/><br/><br/> </div>"
166,Radiohead,The Butcher,https://songmeanings.com/songs/view/3530822107858866395/,"<div class=""holder lyric-box"">
						Beauty will destroy your mind<br/>
Spare the gory details<br/>
Give them gift wrap for the man with everything<br/>
<br/>
Though I lived a lonely life<br/>
I was confused<br/>
I'm butcher<br/>
Feel nothing<br/>
As it closes up my arms<br/>
The position of the worms<br/>
Up, up, through my heart<br/>
Into my brain<br/>
<br/>
I'm the big slack basic combination<br/>
Cut out<br/>
Chop, liver on the block<br/>
My heart still pumping<br/>
My heart still pumping<br/>
<br/>
He's a warrior, warrior<br/>
He's a little bitch coming out of him<br/>
He's a warrior, warrior<br/>
He's a little bitch coming out of him<br/>
Coming out of him<br/><br/><br/> </div>"
167,Radiohead,The Daily Mail,https://songmeanings.com/songs/view/3530822107858875121/,"<div class=""holder lyric-box"">
						The moon is high up on a mountain<br/>
The lunatics have taken over the asylum<br/>
Waiting on the rapture<br/>
<br/>
Singing, ""We're here to keep your prices down<br/>
We'll feed you to the hounds<br/>
To the daily mail, to get up, together""<br/>
<br/>
You made a pig's ear, you made a mistake<br/>
Paid off security and got through the gate<br/>
You got away with it but we lie in wait, eh<br/>
Eh, eh<br/>
<br/>
Where's the truth what's the use<br/>
I'm hanging around lost and found<br/>
And when you're here innocent<br/>
Fat chance, no plan<br/>
No regard for human life<br/>
<br/>
You'll keep time, you've no right<br/>
You're fast to lose, you will lose<br/>
You jumped the queue, you're back again<br/>
<br/>
President for life, love of all<br/>
The flies in the sky, the beasts of the earth<br/>
The fish in the sea have lost command<br/><br/><br/> </div>"
168,Radiohead,The Gloaming. (Softly Open Our Mouths in the Cold.),https://songmeanings.com/songs/view/3530822107858484989/,"<div class=""holder lyric-box"">
						Genie let out the bottle<br/>
It is now the witching hour<br/>
Genie let out the bottle<br/>
It is now the witching hour<br/>
<br/>
Murderers you're murderers<br/>
We are not the same as you<br/>
<br/>
Genie let out the bottle<br/>
Funny ha ha funny how<br/>
<br/>
When the walls bend<br/>
When the walls bend<br/>
With your breathing<br/>
With your breathing<br/>
<br/>
When the walls bend<br/>
When the walls bend<br/>
With your breathing<br/>
With your breathing<br/>
With your breathing<br/>
<br/>
They will suck you down<br/>
To the other side<br/>
They will suck you down<br/>
To the other side<br/>
They will suck you down<br/>
To the other side<br/>
They will suck you down<br/>
To the other side<br/>
<br/>
To the shadows blue and red<br/>
Shadows blue and red<br/>
Your alarm bells<br/>
Your alarm bells<br/>
<br/>
Shadows blue and red<br/>
Shadows blue and red<br/>
Your alarm bells<br/>
Your alarm bells<br/>
<br/>
They should be ringing<br/>
They should be ringing<br/>
They should be ringing<br/>
They should be ringing<br/>
They should be ringing<br/>
They should be ringing<br/>
They should be ringing<br/>
They should be ringing<br/>
They should be ringing<br/>
They should be ringing<br/>
They should be ringing<br/>
They should be ringing<br/>
<br/>
This is the gloaming<br/><br/><br/> </div>"
169,Radiohead,The National Anthem,https://songmeanings.com/songs/view/11946/,"<div class=""holder lyric-box"">
						Everyone<br/>
Everyone around here<br/>
Everyone is so near<br/>
It's holding on<br/>
It's holding on<br/>
<br/>
Everyone<br/>
Everyone is so near<br/>
Everyone has got the fear<br/>
It's holding on<br/>
It's holding on<br/>
<br/>
It's holding on<br/>
It's holding on<br/>
It's holding on<br/><br/><br/> </div>"
170,Radiohead,The New Generation,https://songmeanings.com/songs/view/3530822107858654120/,"<div class=""holder lyric-box"">
						Boo<br/>
<br/>
Check it out<br/>
<br/>
Here comes the big man, fat man<br/>
He's going to huff and puff and blow you out<br/>
Sooner or later<br/>
You're going to kiss the ground you watch<br/>
Open up and let the good man in<br/>
Here comes the big man<br/>
And he's going to lick in your bones<br/>
Like the kids at the door<br/>
And the killer comes down the lair with 16 million greeting cards<br/>
<br/>
<br/>
Welcome to new generation (Hi!)<br/>
It’s a colour addiction (Soda!)<br/>
Welcome to new generation, yeah<br/>
It’s a colour addiction (Bubble!)<br/>
<br/>
Eight men play God right next to your country<br/>
Steal our children <br/>
Ask myself <br/>
I'd like to teach the world <br/>
To sing a brand new harmony<br/>
Skin them up and spit them out<br/>
And burn them with the trees<br/>
I want to paint the world on coke<br/>
I think that I need your help (Blah!)<br/>
<br/>
Welcome to new generation<br/>
It’s a colour addiction (Ah!)<br/>
Welcome to new generation, yeah<br/>
It’s a colour addiction  (Ah!)<br/>
<br/>
Smile for the cameras, boys and girls<br/>
<br/>
Welcome to new generation <br/>
(Come to the new generation, boys and girls in Europe)<br/>
Know colour addiction <br/>
(The whole new Norway of opportunity)<br/>
Welcome to new generation <br/>
(Just step right up and buy your chickens)<br/>
Cool, colour addiction<br/><br/><br/> </div>"
171,Radiohead,The Numbers,https://songmeanings.com/songs/view/3530822107859525953/,"<div class=""holder lyric-box"">
						It holds us like a phantom<br/>
The touch is like a breeze<br/>
It shines its understanding<br/>
See the moon smiling<br/>
<br/>
Open on all channels<br/>
Ready to receive<br/>
And we're not at the mercy<br/>
Of your shimmers or spells<br/>
Your shimmers or spells<br/>
<br/>
We are of the earth<br/>
To her we do return<br/>
The future is inside us<br/>
It's not somewhere else<br/>
It's not somewhere else<br/>
It's not somewhere else<br/>
<br/>
(One day at a time)<br/>
One day at a time<br/>
<br/>
We call upon the people<br/>
People have this power<br/>
The numbers don't decide<br/>
Your system is a lie<br/>
The river running dry<br/>
The wings of a butterfly<br/>
And you may pour us away like soup<br/>
Like we're pretty broken flowers<br/>
We'll take back what is ours<br/>
Take back what is ours<br/>
<br/>
One day at a time<br/><br/><br/> </div>"
172,Radiohead,The Present Tense,https://songmeanings.com/songs/view/3530822107858790910/,"<div class=""holder lyric-box"">
						This dance<br/>
This dance<br/>
It's like a weapon<br/>
It's like a weapon<br/>
Of self defense<br/>
Self defense<br/>
Against the present<br/>
Against the present<br/>
Present tense<br/>
<br/>
I won't get heavy<br/>
Don't get heavy<br/>
Keep it light and<br/>
Keep it moving<br/>
I am doing<br/>
No harm<br/>
As my world<br/>
Comes crashing down<br/>
I'm dancing<br/>
Freaking out<br/>
Deaf, dumb, and blind<br/>
<br/>
In you I'm lost<br/>
In you I'm lost<br/>
<br/>
I won't turn around when the penny drops<br/>
I won't stop now<br/>
I won't slack off<br/>
Or all this love<br/>
Will be in vain<br/>
<br/>
Stop from falling<br/>
Down a mine<br/>
It's no one's business but mine<br/>
That all this love<br/>
Has been in vain<br/>
<br/>
In you I'm lost<br/>
In you I'm lost<br/>
In you I'm lost<br/>
In you I'm lost<br/><br/><br/> </div>"
173,Radiohead,The Rip,https://songmeanings.com/songs/view/3530822107858884226/,"<div class=""holder lyric-box"">
						As she walks in the room<br/>
Scented and tall<br/>
Hesitating once more<br/>
And as I take on myself<br/>
And the bitterness I felt<br/>
I realize that love flows<br/>
<br/>
Wild, white horses<br/>
They will take me away<br/>
And the tenderness I feel<br/>
Will send the dark underneath<br/>
Will I follow?<br/>
<br/>
Through the glory of life<br/>
I will scatter on the floor<br/>
Disappointed and sore<br/>
And in my thoughts I have bled<br/>
For the riddles I've been fed<br/>
Another lie moves over<br/>
<br/>
Wild, white horses<br/>
They will take me away<br/>
And the tenderness I feel<br/>
Will send the dark underneath<br/>
Will I follow?<br/>
<br/>
Wild horses<br/>
They will take me away<br/>
And the tenderness I feel<br/>
Will send the dark underneath<br/>
Will I follow?<br/><br/><br/> </div>"
174,Radiohead,The Thief (Can cover),https://songmeanings.com/songs/view/3530822107858520561/,"<div class=""holder lyric-box"">
						All the holes at once are coming alive, set free<br/>
Out of sight and out of mind, lonely<br/>
And they pray<br/>
<br/>
The ones you light your fires to keep away<br/>
Crawling out upon, expending<br/>
And all you have to do is say yeah<br/>
<br/>
All the birds stay up in the trees<br/>
All the fish swim down too deep lonely<br/>
And they pray<br/>
Honey, come to me before it's too late<br/>
<br/>
The ones you light your fires to keep away<br/>
Is crawling out upon, expelling<br/>
And all you have to do is say yeah<br/><br/><br/> </div>"
175,Radiohead,The Tourist,https://songmeanings.com/songs/view/566/,"<div class=""holder lyric-box"">
						It barks at no one else<br/>
But me<br/>
Like it's seen<br/>
A ghost<br/>
I guess it's seen the sparks<br/>
A-flowin'<br/>
No one else<br/>
Would know<br/>
<br/>
Hey man, slow down<br/>
Slow down<br/>
Idiot, slow down<br/>
Slow down<br/>
<br/>
Sometimes I get overcharged<br/>
That's when you<br/>
See sparks<br/>
They ask me where the hell<br/>
I'm going?<br/>
At a thousand feet per second<br/>
<br/>
Hey man, slow down<br/>
Slow down<br/>
Idiot, slow down<br/>
Slow down<br/>
<br/>
Hey man, slow down<br/>
Slow down<br/>
Idiot, slow down<br/>
Slow down<br/><br/><br/> </div>"
176,Radiohead,The Trickster,https://songmeanings.com/songs/view/14174/,"<div class=""holder lyric-box"">
						Rust in the mountains<br/>
Rust in the brain<br/>
The air is sacred here<br/>
In spite of your claim<br/>
Up on the roof tops<br/>
Out of reach<br/>
Trickster is meaningless<br/>
Trickster is weak<br/>
He's talking out the world<br/>
Talking out the world <br/>
Hey<br/>
Hey<br/>
Hey<br/>
This is only halfway<br/>
Hey<br/>
Hey<br/>
Hey<br/>
This is only halfway<br/>
<br/>
I wanted you so bad <br/>
And I couldn't say<br/>
All things fall apart<br/>
We wanted out so bad <br/>
We couldn't say<br/>
These things fall apart<br/>
We're talking out the world<br/>
Talking out the world<br/>
Hey<br/>
Hey<br/>
Hey<br/>
This is only halfway<br/>
Hey<br/>
Hey<br/>
Hey<br/>
This is only halfway<br/>
<br/>
Truant kids a can of brick dust worms<br/>
Who do not want to climb down from<br/>
Their chestnut tree<br/>
Long white gloves<br/>
Police tread carefully<br/>
Escaped from the zoo<br/>
The perfect child facsimile<br/>
It's talking out the world<br/>
Talking out the world<br/><br/><br/> </div>"
177,Radiohead,There There. (The Boney King of Nowhere.),https://songmeanings.com/songs/view/147296/,"<div class=""holder lyric-box"">
						In pitch dark<br/>
I go walking in your landscape<br/>
Broken branches<br/>
Trip me as I speak<br/>
<br/>
Just 'cause you feel it<br/>
Doesn't mean it's there<br/>
Just 'cause you feel it<br/>
Doesn't mean it's there<br/>
<br/>
There's always a siren<br/>
Singing you to shipwreck<br/>
(Don't reach out, don't reach out<br/>
Don't reach out, don't reach out)<br/>
Steer away from these rocks<br/>
We'd be a walking disaster<br/>
(Don't reach out, don't reach out<br/>
Don't reach out, don't reach out)<br/>
<br/>
Just 'cause you feel it<br/>
Doesn't mean it's there<br/>
(Someone on your shoulder<br/>
Someone on your shoulder)<br/>
Just 'cause you feel it<br/>
Doesn't mean it's there<br/>
(Someone on your shoulder<br/>
Someone on your shoulder)<br/>
There there<br/>
<br/>
Why so green and lonely?<br/>
And lonely, and lonely?<br/>
<br/>
Heaven sent you to me<br/>
To me, to me?<br/>
<br/>
We are accidents waiting<br/>
Waiting to happen<br/>
<br/>
We are accidents waiting<br/>
Waiting to happen<br/><br/><br/> </div>"
178,Radiohead,These Are My Twisted Words,https://songmeanings.com/songs/view/3530822107858791526/,"<div class=""holder lyric-box"">
						These are my twisted words<br/>
Went off the roof still walking<br/>
I know I should not look down<br/>
But I'm so sick of just talking<br/>
<br/>
When are you coming back?<br/>
I just can't handle it<br/>
When are you coming back?<br/>
I just can't handle it<br/>
<br/>
When are you coming back?<br/>
I just can't stand it<br/>
I just can't handle it<br/><br/><br/> </div>"
179,Radiohead,Thinking About You,https://songmeanings.com/songs/view/3530822107858483233/,"<div class=""holder lyric-box"">
						Been thinking about you, your records are here<br/>
Your eyes are on my wall, your teeth are over there<br/>
But I'm still no one, and you're now a star<br/>
What do you care?<br/>
Been thinking about you, and there's no rest<br/>
Should I still love you, still see you in bed<br/>
But I'm playing with myself<br/>
What do you care when the other men are far, far better?<br/>
<br/>
All the things you got<br/>
All the things you need<br/>
Who bought you cigarettes<br/>
Who bribed the company to come and see you, honey<br/>
<br/>
Been thinking about you, and there's no rest<br/>
Should I still love you, still see you in bed<br/>
When I'm playing with myself<br/>
What do you care when the other men are far, far better?<br/>
<br/>
Been thinking about you, your records are here<br/>
Your eyes are on my wall, your teeth are over there<br/>
But I'm still no one, and you're now a star<br/>
What do you care?<br/>
<br/>
All the things you got<br/>
All the things you need<br/>
Who bought you cigarettes<br/>
Who bribed the company to come and see you play<br/>
<br/>
Been thinking about you<br/><br/><br/> </div>"
180,Radiohead,Tinker Tailor Soldier Sailor Rich Man Poor Man Beggar Man Thief,https://songmeanings.com/songs/view/3530822107859525955/,"<div class=""holder lyric-box"">
						All the holes at once are coming alive, set free<br/>
Out of sight and out of mind, lonely<br/>
And they pray<br/>
<br/>
The ones you light your fires to keep away<br/>
Crawling out upon, expending<br/>
And all you have to do is say yeah<br/>
<br/>
All the birds stay up in the trees<br/>
All the fish swim down too deep lonely<br/>
And they pray<br/>
Honey, come to me before it's too late<br/>
<br/>
The ones you light your fires to keep away<br/>
Is crawling out upon, expelling<br/>
And all you have to do is say yeah<br/><br/><br/> </div>"
181,Radiohead,Trans-Atlantic Drawl,https://songmeanings.com/songs/view/14175/,"<div class=""holder lyric-box"">
						I was born for your magazines<br/>
For your magazines<br/>
I am trapped in the society page<br/>
Of your magazines<br/>
Of your magazines<br/>
I don't know what it means<br/>
<br/>
Do you see light at the end of the tunnel?<br/>
At the end of the tunnel?<br/>
(These are things that get on my nerves)<br/>
Do you see light at the end of the tunnel?<br/>
At the end of the tunnel?<br/>
At the end of the tunnel?<br/>
(You better start naming names)<br/><br/><br/> </div>"
182,Radiohead,Treefingers,https://songmeanings.com/songs/view/149013/,"<div class=""holder lyric-box"">
						[Instrumental]<br/><br/><br/> </div>"
183,Radiohead,True Love Waits,https://songmeanings.com/songs/view/14179/,"<div class=""holder lyric-box"">
						I'll drown my beliefs<br/>
To have your babies<br/>
I'll dress like your niece<br/>
And wash your swollen feet<br/>
<br/>
Just don't leave<br/>
Don't leave<br/>
<br/>
I'm not living<br/>
I'm just killing time<br/>
Your tiny hands<br/>
Your crazy kitten smile<br/>
<br/>
Just don't leave<br/>
Don't leave<br/>
<br/>
And true love waits<br/>
In haunted attics<br/>
And true love lives<br/>
On lollipops and crisps<br/>
<br/>
Just don't leave<br/>
Don't leave<br/><br/><br/> </div>"
184,Radiohead,Untogether,https://songmeanings.com/songs/view/3458764513820560569/,"<div class=""holder lyric-box"">
						I was friendly with this girl who insisted on touching my face<br/>
She told outrageous stories, I believed them<br/>
Until the endings were changing from endings before<br/>
She's not touching me anymore<br/>
Untogether. I couldn't help him, I got hard<br/>
You can try your whole life, but you can't save the unsaveably<br/>
Untogether<br/>
I was shipwrecked with this frog who was constantly testing my faith<br/>
He made outrageous demands, I ignored him<br/>
Until I strapped on my bird feet and surfed into shore<br/>
He's not touching me anymore<br/>
Untogether, I couldn't help him, I got hard<br/>
You can try your whole life<br/>
But you can't change the unchangeably<br/>
Untogether<br/>
Now this bird nests on my back, keeps me turning and straining to see<br/>
We threw outrageous parties, we were golden<br/>
Now the bird keeps her distance, and I keep my spleen<br/>
Sometimes there's no poison like a dream<br/>
Untogether, I couldn't help it, it got hard<br/>
You can dry your eyes<br/>
But you can't hold the impossibly<br/>
Untogether<br/><br/><br/> </div>"
185,Radiohead,Up on the Ladder,https://songmeanings.com/songs/view/150127/,"<div class=""holder lyric-box"">
						I'm stuck in the Tardis<br/>
Trapped in hyperspace<br/>
One minute, snake charming<br/>
The next in a motorcade<br/>
<br/>
All the right moves and in the right places<br/>
Watch me dance, I'm a puppet<br/>
You can almost see the string<br/>
<br/>
Give me an answer<br/>
Give me a line<br/>
I've been climbing up this ladder<br/>
I've been wasting my time<br/>
<br/>
Up on the ladder, we're all tied to a stake<br/>
Up on the ladder, we wait for your mistake<br/>
Up on the ladder, trying to call out your name<br/>
Up on the ladder, you're all the fucking same<br/><br/><br/> </div>"
186,Radiohead,Upside Down,https://songmeanings.com/songs/view/3530822107858654121/,"<div class=""holder lyric-box"">
						Shake it now <br/>
<br/>
The life that I choose could be a whole lot better<br/>
But I don't give a damn about that<br/>
Because being with you is like getting too drunk<br/>
Laying ill and I’m falling down flat<br/>
I’m upside down<br/>
I’m upside down <br/>
<br/>
Here I am on bended knees<br/>
Waiting for a word from you<br/>
To knock me down <br/>
I’m standing around<br/>
Like a hanging broken dream<br/>
You<br/>
<br/>
Life in your bed can be out of this world<br/>
But I don't give a damn about that<br/>
Why’d you mind? <br/>
<br/>
Ever since you looked at me,<br/>
Said, ""Do you really like music like that?""<br/>
I’m upside down<br/>
I’m upside down<br/>
<br/>
Listen here, I am drunk again<br/>
Waiting for a word from you<br/>
When you’re walking out that door<br/>
I ran ahead of you<br/>
I can't stop loving you<br/>
<br/>
Oh yeah, oh yeah, all right <br/>
<br/>
I’m upside down <br/>
I am upside down <br/>
<br/>
And here I am on bended knees <br/>
Waiting for a word from you<br/>
To knock me down, hand me your hand<br/>
The hand that threw a kind woo<br/>
I can't stop loving you<br/><br/><br/> </div>"
